,Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
5083,5084,Amazon,1185732,12/26/2021,Northeast,Maine,Portland,Women's Apparel,54.0,91.0,4914,2654,54,Online
5084,5085,Amazon,1185732,12/27/2021,Northeast,Maine,Portland,Men's Street Footwear,53.0,122.0,6466,3104,48,Online
5085,5086,Amazon,1185732,12/28/2021,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,70.0,3220,1513,47,Online
5086,5087,Amazon,1185732,12/29/2021,Northeast,Maine,Portland,Women's Street Footwear,41.0,38.0,1558,857,55,Online
5087,5088,Amazon,1185732,12/30/2021,Northeast,Maine,Portland,Women's Athletic Footwear,42.0,36.0,1512,680,45,Online
5088,5089,Amazon,1185732,12/31/2021,Northeast,Maine,Portland,Men's Apparel,52.0,36.0,1872,693,37,Online
5089,5090,Amazon,1185732,9/17/2021,Northeast,Maine,Portland,Women's Apparel,57.0,59.0,3363,1749,52,Online
5090,5091,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Street Footwear,55.0,120.0,6600,3300,50,Online
5091,5092,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Athletic Footwear,54.0,59.0,3186,1561,49,Online
5092,5093,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,31.0,1612,887,55,Online
5093,5094,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Women's Athletic Footwear,50.0,26.0,1300,520,40,Online
5094,5095,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Men's Apparel,61.0,27.0,1647,626,38,Online
5095,5096,Amazon,1185732,10/19/2021,Northeast,Maine,Portland,Women's Apparel,68.0,56.0,3808,2018,53,Online
5096,5097,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's Street Footwear,62.0,98.0,6076,2977,49,Online
5097,5098,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's Athletic Footwear,52.0,52.0,2704,1352,50,Online
5098,5099,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,55.0,2860,1487,52,Online
5099,5100,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Athletic Footwear,54.0,46.0,2484,1068,43,Online
5100,5101,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Men's Apparel,60.0,41.0,2460,886,36,Online
5101,5102,Amazon,1185732,11/18/2021,Northeast,Maine,Portland,Women's Apparel,67.0,63.0,4221,2279,54,Online
5102,5103,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's Street Footwear,62.0,138.0,8556,4107,48,Online
5103,5104,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's Athletic Footwear,53.0,74.0,3922,1961,50,Online
5104,5105,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,68.0,3536,1768,50,Online
5105,5106,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's Athletic Footwear,52.0,50.0,2600,1118,43,Online
5106,5107,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Men's Apparel,60.0,54.0,3240,1166,36,Online
5107,5108,Amazon,1185732,12/17/2021,Northeast,Maine,Portland,Women's Apparel,69.0,75.0,5175,2743,53,Online
5108,5109,West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Men's Street Footwear,33.0,98.0,3234,1132,35,Online
5109,5110,West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Men's Athletic Footwear,41.0,109.0,4469,1475,33,Online
5110,5111,West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Women's Street Footwear,43.0,101.0,4343,1737,40,Online
5111,5112,West Gear,1128299,1/10/2021,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,59.0,2537,989,39,Online
5112,5113,Amazon,1185732,1/24/2021,West,Alaska,Anchorage,Women's Apparel,52.0,84.0,4368,1791,41,Online
5113,5114,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Street Footwear,51.0,173.0,8823,4147,47,Online
5114,5115,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,53.0,65.0,3445,1654,48,Online
5115,5116,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Street Footwear,43.0,77.0,3311,1225,37,Online
5116,5117,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,46.0,2254,879,39,Online
5117,5118,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Men's Apparel,60.0,75.0,4500,1710,38,Online
5118,5119,Amazon,1185732,2/22/2021,West,Alaska,Anchorage,Women's Apparel,52.0,102.0,5304,2334,44,Online
5119,5120,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Street Footwear,53.0,153.0,8109,3973,49,Online
5120,5121,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,52.0,65.0,3380,1690,50,Online
5121,5122,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Street Footwear,41.0,69.0,2829,1047,37,Online
5122,5123,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,36.0,1764,670,38,Online
5123,5124,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Men's Apparel,64.0,53.0,3392,1323,39,Online
5124,5125,Amazon,1185732,3/20/2021,West,Alaska,Anchorage,Women's Apparel,53.0,72.0,3816,1526,40,Online
5125,5126,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Street Footwear,54.0,131.0,7074,3254,46,Online
5126,5127,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,50.0,61.0,3050,1525,50,Online
5127,5128,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Street Footwear,44.0,61.0,2684,1074,40,Online
5128,5129,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,47.0,44.0,2068,765,37,Online
5129,5130,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Men's Apparel,56.0,41.0,2296,850,37,Online
5130,5131,Amazon,1185732,4/21/2021,West,Alaska,Anchorage,Women's Apparel,49.0,84.0,4116,1811,44,Online
5131,5132,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,160.0,9440,4720,50,Online
5132,5133,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,72.0,4032,1814,45,Online
5133,5134,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,84.0,4452,1781,40,Online
5134,5135,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,63.0,3213,1221,38,Online
5135,5136,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Men's Apparel,62.0,69.0,4278,1626,38,Online
5136,5137,Amazon,1185732,5/20/2021,West,Alaska,Anchorage,Women's Apparel,67.0,100.0,6700,2747,41,Online
5137,5138,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,189.0,11151,5129,46,Online
5138,5139,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,112.0,6160,3080,50,Online
5139,5140,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,81.0,4293,1545,36,Online
5140,5141,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,90.0,4770,1717,36,Online
5141,5142,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Men's Apparel,60.0,84.0,5040,1814,36,Online
5142,5143,Amazon,1185732,6/22/2021,West,Alaska,Anchorage,Women's Apparel,67.0,126.0,8442,3546,42,Online
5143,5144,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Street Footwear,63.0,182.0,11466,5274,46,Online
5144,5145,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,111.0,6549,3078,47,Online
5145,5146,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,102.0,5406,1946,36,Online
5146,5147,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,75.0,3825,1454,38,Online
5147,5148,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Men's Apparel,61.0,91.0,5551,2165,39,Online
5148,5149,Amazon,1185732,7/20/2021,West,Alaska,Anchorage,Women's Apparel,67.0,130.0,8710,3919,45,Online
5149,5150,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,163.0,9617,4328,45,Online
5150,5151,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,106.0,5936,2671,45,Online
5151,5152,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Street Footwear,54.0,102.0,5508,1983,36,Online
5152,5153,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,68.0,3604,1442,40,Online
5153,5154,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Men's Apparel,62.0,65.0,4030,1531,38,Online
5154,5155,Amazon,1185732,8/21/2021,West,Alaska,Anchorage,Women's Apparel,67.0,104.0,6968,2927,42,Online
5155,5156,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Street Footwear,64.0,131.0,8384,4024,48,Online
5156,5157,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,91.0,5005,2402,48,Online
5157,5158,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Street Footwear,50.0,59.0,2950,1121,38,Online
5158,5159,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.0,56.0,2800,1092,39,Online
5159,5160,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Men's Apparel,62.0,60.0,3720,1488,40,Online
5160,5161,Amazon,1185732,9/20/2021,West,Alaska,Anchorage,Women's Apparel,64.0,84.0,5376,2204,41,Online
5161,5162,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Street Footwear,68.0,113.0,7684,3611,47,Online
5162,5163,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,77.0,4620,2218,48,Online
5163,5164,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Street Footwear,59.0,46.0,2714,1086,40,Online
5164,5165,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Athletic Footwear,59.0,42.0,2478,892,36,Online
5165,5166,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Men's Apparel,71.0,44.0,3124,1093,35,Online
5166,5167,Amazon,1185732,10/22/2021,West,Alaska,Anchorage,Women's Apparel,73.0,83.0,6059,2424,40,Online
5167,5168,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Street Footwear,68.0,123.0,8364,4015,48,Online
5168,5169,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,81.0,4779,2198,46,Online
5169,5170,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Street Footwear,59.0,93.0,5487,2140,39,Online
5170,5171,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Athletic Footwear,62.0,90.0,5580,2120,38,Online
5171,5172,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Men's Apparel,69.0,83.0,5727,2004,35,Online
5172,5173,Amazon,1185732,11/21/2021,West,Alaska,Anchorage,Women's Apparel,74.0,101.0,7474,3139,42,Online
5173,5174,Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Street Footwear,69.0,174.0,12006,5643,47,Online
5174,5175,Amazon,1185732,12/20/2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,112.0,6720,3158,47,Online
5175,5176,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Street Footwear,33.0,109.0,3597,1367,38,Online
5176,5177,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,43.0,109.0,4687,1547,33,Online
5177,5178,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Street Footwear,41.0,113.0,4633,1668,36,Online
5178,5179,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Athletic Footwear,43.0,56.0,2408,843,35,Online
5179,5180,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Men's Apparel,46.0,46.0,2116,635,30,Online
5180,5181,Foot Locker,1128299,1/10/2021,West,Alaska,Anchorage,Women's Apparel,42.0,123.0,5166,2790,54,Online
5181,5182,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Street Footwear,33.0,143.0,4719,1699,36,Online
5182,5183,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Men's Athletic Footwear,42.0,98.0,4116,1317,32,Online
5183,5184,Foot Locker,1128299,2/10/2021,West,Alaska,Anchorage,Women's Street Footwear,44.0,94.0,4136,1489,36,Online
5184,5185,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,41.0,56.0,2296,895,39,Online
5185,5186,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Men's Apparel,47.0,38.0,1786,536,30,Online
5186,5187,Foot Locker,1128299,2/10/2021,West,Hawaii,Honolulu,Women's Apparel,44.0,102.0,4488,2468,55,Online
5187,5188,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,44.0,135.0,5940,2376,40,Online
5188,5189,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,54.0,91.0,4914,1523,31,Online
5189,5190,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,57.0,101.0,5757,2245,39,Online
5190,5191,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.0,69.0,3588,1292,36,Online
5191,5192,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Men's Apparel,55.0,36.0,1980,515,26,Online
5192,5193,Foot Locker,1128299,3/9/2021,West,Hawaii,Honolulu,Women's Apparel,50.0,85.0,4250,2338,55,Online
5193,5194,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,59.0,130.0,7670,2761,36,Online
5194,5195,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,61.0,81.0,4941,1729,35,Online
5195,5196,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,91.0,5460,2075,38,Online
5196,5197,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,48.0,73.0,3504,1226,35,Online
5197,5198,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Men's Apparel,52.0,42.0,2184,590,27,Online
5198,5199,Foot Locker,1128299,4/10/2021,West,Hawaii,Honolulu,Women's Apparel,66.0,94.0,6204,3102,50,Online
5199,5200,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,51.0,158.0,8058,2981,37,Online
5200,5201,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,58.0,98.0,5684,1876,33,Online
5201,5202,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,56.0,98.0,5488,2195,40,Online
5202,5203,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.0,80.0,4160,1664,40,Online
5203,5204,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Men's Apparel,55.0,46.0,2530,708,28,Online
5204,5205,Foot Locker,1128299,5/11/2021,West,Hawaii,Honolulu,Women's Apparel,69.0,143.0,9867,5427,55,Online
5205,5206,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,67.0,210.0,14070,5628,40,Online
5206,5207,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,72.0,156.0,11232,3482,31,Online
5207,5208,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,71.0,180.0,12780,4601,36,Online
5208,5209,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,74.0,133.0,9842,3740,38,Online
5209,5210,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Men's Apparel,83.0,88.0,7304,2191,30,Online
5210,5211,Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,Women's Apparel,97.0,169.0,16393,8524,52,Online
5211,5212,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,74.0,208.0,15392,5695,37,Online
5212,5213,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,81.0,182.0,14742,5012,34,Online
5213,5214,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,79.0,150.0,11850,4266,36,Online
5214,5215,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,73.0,130.0,9490,3796,40,Online
5215,5216,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Men's Apparel,80.0,149.0,11920,3576,30,Online
5216,5217,Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,Women's Apparel,96.0,154.0,14784,7688,52,Online
5217,5218,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,79.0,210.0,16590,6138,37,Online
5218,5219,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,71.0,218.0,15478,5263,34,Online
5219,5220,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,64.0,162.0,10368,4044,39,Online
5220,5221,Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,67.0,142.0,9514,3615,38,Online
5221,5222,Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Men's Apparel,69.0,147.0,10143,2739,27,Online
5222,5223,Walmart,1128299,8/10/2021,West,Hawaii,Honolulu,Women's Apparel,72.0,88.0,6336,3358,53,Online
5223,5224,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,62.0,149.0,9238,3326,36,Online
5224,5225,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,69.0,149.0,10281,3393,33,Online
5225,5226,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,64.0,105.0,6720,2621,39,Online
5226,5227,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,62.0,85.0,5270,2108,40,Online
5227,5228,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Apparel,71.0,91.0,6461,1938,30,Online
5228,5229,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Apparel,56.0,105.0,5880,3116,53,Online
5229,5230,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,52.0,124.0,6448,2579,40,Online
5230,5231,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,61.0,138.0,8418,2525,30,Online
5231,5232,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,56.0,87.0,4872,1705,35,Online
5232,5233,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,83.0,4150,1536,37,Online
5233,5234,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,63.0,70.0,4410,1235,28,Online
5234,5235,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Apparel,64.0,75.0,4800,2448,51,Online
5235,5236,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,51.0,158.0,8058,2981,37,Online
5236,5237,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,56.0,168.0,9408,3011,32,Online
5237,5238,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,50.0,123.0,6150,2460,40,Online
5238,5239,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,60.0,104.0,6240,2434,39,Online
5239,5240,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,83.0,113.0,9379,2814,30,Online
5240,5241,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Apparel,82.0,140.0,11480,5970,52,Online
5241,5242,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,68.0,189.0,12852,5141,40,Online
5242,5243,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,77.0,182.0,14014,4204,30,Online
5243,5244,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,74.0,135.0,9990,3497,35,Online
5244,5245,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,73.0,145.0,10585,3705,35,Online
5245,5246,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Apparel,84.0,128.0,10752,2796,26,Online
5246,5247,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,89.0,142.0,12638,6319,50,Online
5247,5248,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,38.0,115.0,4370,1879,43,Online
5248,5249,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,48.0,123.0,5904,2066,35,Online
5249,5250,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,45.0,123.0,5535,2269,41,Online
5250,5251,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,47.0,77.0,3619,1629,45,Online
5251,5252,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Apparel,54.0,68.0,3672,1102,30,Online
5252,5253,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Apparel,49.0,124.0,6076,3585,59,Online
5253,5254,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,36.0,137.0,4932,2071,42,Online
5254,5255,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,49.0,111.0,5439,1904,35,Online
5255,5256,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,49.0,111.0,5439,2176,40,Online
5256,5257,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,45.0,74.0,3330,1465,44,Online
5257,5258,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,52.0,60.0,3120,998,32,Online
5258,5259,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,47.0,108.0,5076,2944,58,Online
5259,5260,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,46.0,160.0,7360,3018,41,Online
5260,5261,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,58.0,100.0,5800,2204,38,Online
5261,5262,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,59.0,115.0,6785,2918,43,Online
5262,5263,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,58.0,91.0,5278,2217,42,Online
5263,5264,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,61.0,44.0,2684,886,33,Online
5264,5265,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,54.0,101.0,5454,3272,60,Online
5265,5266,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,62.0,138.0,8556,3594,42,Online
5266,5267,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,66.0,98.0,6468,2264,35,Online
5267,5268,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,66.0,120.0,7920,3247,41,Online
5268,5269,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,52.0,84.0,4368,1966,45,Online
5269,5270,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,59.0,58.0,3422,1198,35,Online
