Invoice Id,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
4548,West Gear,1128299,6/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$64.00 ,85,"$5,440 ","$2,285 ",42%,Online
4549,West Gear,1128299,6/11/2020,West,Washington,Seattle,Men's Apparel,$69.00 ,46,"$3,174 ","$1,206 ",38%,Online
4550,West Gear,1128299,6/12/2020,West,Washington,Seattle,Women's Apparel,$62.00 ,105,"$6,510 ","$2,213 ",34%,Online
4551,West Gear,1128299,6/13/2020,West,Washington,Seattle,Men's Street Footwear,$68.00 ,160,"$10,880 ","$4,787 ",44%,Online
4552,West Gear,1128299,6/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$71.00 ,88,"$6,248 ","$2,437 ",39%,Online
4553,West Gear,1128299,6/15/2020,West,Washington,Seattle,Women's Street Footwear,$74.00 ,120,"$8,880 ","$3,463 ",39%,Online
4554,West Gear,1128299,6/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$55.00 ,90,"$4,950 ","$2,079 ",42%,Online
4555,West Gear,1128299,6/17/2020,West,Washington,Seattle,Men's Apparel,$59.00 ,56,"$3,304 ","$1,322 ",40%,Online
4556,West Gear,1128299,6/18/2020,West,Washington,Seattle,Women's Apparel,$78.00 ,88,"$6,864 ","$2,196 ",32%,Online
4557,West Gear,1128299,6/19/2020,West,Washington,Seattle,Men's Street Footwear,$55.00 ,165,"$9,075 ","$3,721 ",41%,Online
4558,West Gear,1128299,6/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$60.00 ,108,"$6,480 ","$2,462 ",38%,Online
4559,West Gear,1128299,6/21/2020,West,Washington,Seattle,Women's Street Footwear,$61.00 ,120,"$7,320 ","$2,782 ",38%,Online
4560,West Gear,1128299,6/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$59.00 ,90,"$5,310 ","$2,336 ",44%,Online
4561,West Gear,1128299,6/23/2020,West,Washington,Seattle,Men's Apparel,$60.00 ,52,"$3,120 ","$1,186 ",38%,Online
4562,West Gear,1128299,6/24/2020,West,Washington,Seattle,Women's Apparel,$75.00 ,125,"$9,375 ","$3,094 ",33%,Online
4563,West Gear,1128299,6/25/2020,West,Washington,Seattle,Men's Street Footwear,$71.00 ,195,"$13,845 ","$5,815 ",42%,Online
4564,West Gear,1128299,6/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$74.00 ,188,"$13,912 ","$5,147 ",37%,Online
4565,West Gear,1128299,6/27/2020,West,Washington,Seattle,Women's Street Footwear,$72.00 ,163,"$11,736 ","$4,460 ",38%,Online
4566,West Gear,1128299,6/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$75.00 ,125,"$9,375 ","$3,750 ",40%,Online
4567,West Gear,1128299,6/29/2020,West,Washington,Seattle,Men's Apparel,$82.00 ,105,"$8,610 ","$3,358 ",39%,Online
4568,West Gear,1128299,6/30/2020,West,Washington,Seattle,Women's Apparel,$98.00 ,182,"$17,836 ","$6,064 ",34%,Online
4569,West Gear,1128299,7/1/2020,West,Washington,Seattle,Men's Street Footwear,$73.00 ,239,"$17,447 ","$6,979 ",40%,Online
4570,West Gear,1128299,7/2/2020,West,Washington,Seattle,Men's Athletic Footwear,$82.00 ,182,"$14,924 ","$5,373 ",36%,Online
4571,West Gear,1128299,7/3/2020,West,Washington,Seattle,Women's Street Footwear,$78.00 ,175,"$13,650 ","$4,778 ",35%,Online
4572,West Gear,1128299,7/4/2020,West,Washington,Seattle,Women's Athletic Footwear,$78.00 ,137,"$10,686 ","$4,381 ",41%,Online
4573,West Gear,1128299,7/5/2020,West,Washington,Seattle,Men's Apparel,$77.00 ,144,"$11,088 ","$3,881 ",35%,Online
4574,West Gear,1128299,7/6/2020,West,Washington,Seattle,Women's Apparel,$95.00 ,155,"$14,725 ","$5,154 ",35%,Online
4575,West Gear,1128299,7/7/2020,West,Washington,Seattle,Men's Street Footwear,$80.00 ,217,"$17,360 ","$7,812 ",45%,Online
4576,West Gear,1128299,7/8/2020,West,Washington,Seattle,Men's Athletic Footwear,$77.00 ,210,"$16,170 ","$6,306 ",39%,Online
4577,West Gear,1128299,7/9/2020,West,Washington,Seattle,Women's Street Footwear,$73.00 ,163,"$11,899 ","$4,165 ",35%,Online
4578,West Gear,1128299,7/10/2020,West,Washington,Seattle,Women's Athletic Footwear,$74.00 ,155,"$11,470 ","$5,047 ",44%,Online
4579,West Gear,1128299,7/11/2020,West,Washington,Seattle,Men's Apparel,$71.00 ,155,"$11,005 ","$4,292 ",39%,Online
4580,West Gear,1128299,7/12/2020,West,Washington,Seattle,Women's Apparel,$76.00 ,108,"$8,208 ","$2,709 ",33%,Online
4581,West Gear,1128299,7/13/2020,West,Washington,Seattle,Men's Street Footwear,$64.00 ,156,"$9,984 ","$4,093 ",41%,Online
4582,West Gear,1128299,7/14/2020,West,Washington,Seattle,Men's Athletic Footwear,$71.00 ,174,"$12,354 ","$4,324 ",35%,Online
4583,West Gear,1128299,7/15/2020,West,Washington,Seattle,Women's Street Footwear,$63.00 ,135,"$8,505 ","$3,147 ",37%,Online
4584,West Gear,1128299,7/16/2020,West,Washington,Seattle,Women's Athletic Footwear,$67.00 ,112,"$7,504 ","$3,002 ",40%,Online
4585,West Gear,1128299,7/17/2020,West,Washington,Seattle,Men's Apparel,$72.00 ,111,"$7,992 ","$3,197 ",40%,Online
4586,West Gear,1128299,7/18/2020,West,Washington,Seattle,Women's Apparel,$62.00 ,113,"$7,006 ","$2,452 ",35%,Online
4587,West Gear,1128299,7/19/2020,West,Washington,Seattle,Men's Street Footwear,$58.00 ,149,"$8,642 ","$3,457 ",40%,Online
4588,West Gear,1128299,7/20/2020,West,Washington,Seattle,Men's Athletic Footwear,$64.00 ,138,"$8,832 ","$3,268 ",37%,Online
4589,West Gear,1128299,7/21/2020,West,Washington,Seattle,Women's Street Footwear,$56.00 ,113,"$6,328 ","$2,278 ",36%,Online
4590,West Gear,1128299,7/22/2020,West,Washington,Seattle,Women's Athletic Footwear,$58.00 ,98,"$5,684 ","$2,501 ",44%,Online
4591,West Gear,1128299,7/23/2020,West,Washington,Seattle,Men's Apparel,$69.00 ,94,"$6,486 ","$2,270 ",35%,Online
4592,West Gear,1128299,7/24/2020,West,Washington,Seattle,Women's Apparel,$71.00 ,101,"$7,171 ","$2,510 ",35%,Online
4593,West Gear,1128299,7/25/2020,West,Washington,Seattle,Men's Street Footwear,$54.00 ,162,"$8,748 ","$3,849 ",44%,Online
4594,West Gear,1128299,7/26/2020,West,Washington,Seattle,Men's Athletic Footwear,$60.00 ,188,"$11,280 ","$4,174 ",37%,Online
4595,West Gear,1128299,7/27/2020,West,Washington,Seattle,Women's Street Footwear,$54.00 ,124,"$6,696 ","$2,478 ",37%,Online
4596,West Gear,1128299,7/28/2020,West,Washington,Seattle,Women's Athletic Footwear,$69.00 ,117,"$8,073 ","$3,471 ",43%,Online
4597,West Gear,1128299,7/29/2020,West,Washington,Seattle,Men's Apparel,$85.00 ,115,"$9,775 ","$3,910 ",40%,Online
4598,West Gear,1128299,7/30/2020,West,Washington,Seattle,Women's Apparel,$88.00 ,138,"$12,144 ","$3,765 ",31%,Online
4599,West Gear,1128299,7/31/2020,West,Washington,Seattle,Men's Street Footwear,$78.00 ,188,"$14,664 ","$5,866 ",40%,Online
4600,West Gear,1128299,8/1/2020,West,Washington,Seattle,Men's Athletic Footwear,$77.00 ,195,"$15,015 ","$5,706 ",38%,Online
4601,West Gear,1128299,8/2/2020,West,Washington,Seattle,Women's Street Footwear,$73.00 ,138,"$10,074 ","$3,929 ",39%,Online
4602,West Gear,1128299,8/3/2020,West,Washington,Seattle,Women's Athletic Footwear,$76.00 ,138,"$10,488 ","$4,510 ",43%,Online
4603,West Gear,1128299,8/4/2020,West,Washington,Seattle,Men's Apparel,$82.00 ,133,"$10,906 ","$4,144 ",38%,Online
4604,West Gear,1128299,8/5/2020,West,Washington,Seattle,Women's Apparel,$86.00 ,150,"$12,900 ","$4,386 ",34%,Online
4605,Foot Locker,1185732,8/6/2020,West,Washington,Seattle,Men's Street Footwear,$44.00 ,273,"$12,012 ","$6,607 ",55%,Online
4606,Foot Locker,1185732,8/7/2020,West,Washington,Seattle,Men's Athletic Footwear,$41.00 ,221,"$9,061 ","$4,440 ",49%,Online
4607,Foot Locker,1185732,8/8/2020,West,Washington,Seattle,Women's Street Footwear,$34.00 ,230,"$7,820 ","$3,050 ",39%,Online
4608,Foot Locker,1185732,8/9/2020,West,Washington,Seattle,Women's Athletic Footwear,$38.00 ,175,"$6,650 ","$2,660 ",40%,Online
4609,Foot Locker,1185732,8/10/2020,Southeast,Florida,Miami,Men's Apparel,$50.00 ,195,"$9,750 ","$4,875 ",50%,Online
4610,Foot Locker,1185732,8/11/2020,Southeast,Florida,Miami,Women's Apparel,$41.00 ,247,"$10,127 ","$6,279 ",62%,Online
4611,Foot Locker,1185732,8/12/2020,Southeast,Florida,Miami,Men's Street Footwear,$43.00 ,319,"$13,717 ","$7,819 ",57%,Online
4612,Foot Locker,1185732,8/13/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$43.00 ,195,"$8,385 ","$4,109 ",49%,Online
4613,Foot Locker,1185732,8/14/2020,Southeast,Florida,Miami,Women's Street Footwear,$32.00 ,240,"$7,680 ","$2,918 ",38%,Online
4614,West Gear,1185732,8/15/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$38.00 ,169,"$6,422 ","$2,826 ",44%,Online
4615,Foot Locker,1185732,8/16/2020,Southeast,Florida,Miami,Men's Apparel,$53.00 ,218,"$11,554 ","$5,546 ",48%,Online
4616,Foot Locker,1185732,8/17/2020,Southeast,Florida,Miami,Women's Apparel,$41.00 ,221,"$9,061 ","$5,890 ",65%,Online
4617,Foot Locker,1185732,8/18/2020,Southeast,Florida,Miami,Men's Street Footwear,$41.00 ,268,"$10,988 ","$6,593 ",60%,Online
4618,Foot Locker,1185732,8/19/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$42.00 ,225,"$9,450 ","$4,536 ",48%,Online
4619,Foot Locker,1185732,8/20/2020,Southeast,Florida,Miami,Women's Street Footwear,$32.00 ,217,"$6,944 ","$2,430 ",35%,Online
4620,Foot Locker,1185732,8/21/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$36.00 ,175,"$6,300 ","$2,520 ",40%,Online
4621,Foot Locker,1185732,8/22/2020,Southeast,Florida,Miami,Men's Apparel,$53.00 ,182,"$9,646 ","$4,437 ",46%,Online
4622,Foot Locker,1185732,8/23/2020,Southeast,Florida,Miami,Women's Apparel,$42.00 ,225,"$9,450 ","$6,048 ",64%,Online
4623,Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$42.00 ,256,"$10,752 ","$6,236 ",58%,Online
4624,Foot Locker,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$41.00 ,210,"$8,610 ","$4,305 ",50%,Online
4625,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$32.00 ,203,"$6,496 ","$2,598 ",40%,Online
4626,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$38.00 ,189,"$7,182 ","$3,232 ",45%,Online
4627,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Apparel,$52.00 ,196,"$10,192 ","$4,586 ",45%,Online
4628,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Apparel,$44.00 ,208,"$9,152 ","$5,491 ",60%,Online
4629,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$52.00 ,300,"$15,600 ","$8,736 ",56%,Online
4630,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$54.00 ,194,"$10,476 ","$5,238 ",50%,Online
4631,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$47.00 ,188,"$8,836 ","$3,269 ",37%,Online
4632,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$49.00 ,175,"$8,575 ","$3,687 ",43%,Online
4633,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Apparel,$58.00 ,196,"$11,368 ","$5,343 ",47%,Online
4634,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Women's Apparel,$64.00 ,248,"$15,872 ","$10,158 ",64%,Online
4635,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$55.00 ,290,"$15,950 ","$9,411 ",59%,Online
4636,West Gear,1185732,4/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$54.00 ,206,"$11,124 ","$5,451 ",49%,Online
4637,West Gear,1185732,9/7/2020,Southeast,Florida,Miami,Women's Street Footwear,$49.00 ,208,"$10,192 ","$3,567 ",35%,Online
4638,West Gear,1185732,9/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$47.00 ,217,"$10,199 ","$4,080 ",40%,Online
4639,West Gear,1185732,9/9/2020,Southeast,Florida,Miami,Men's Apparel,$62.00 ,233,"$14,446 ","$7,079 ",49%,Online
4640,West Gear,1185732,9/10/2020,Southeast,Florida,Miami,Women's Apparel,$63.00 ,259,"$16,317 ","$10,606 ",65%,Online
4641,West Gear,1185732,9/11/2020,Southeast,Florida,Miami,Men's Street Footwear,$60.00 ,299,"$17,940 ","$10,764 ",60%,Online
4642,West Gear,1185732,9/12/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$57.00 ,225,"$12,825 ","$5,899 ",46%,Online
4643,West Gear,1185732,9/13/2020,Southeast,Florida,Miami,Women's Street Footwear,$50.00 ,215,"$10,750 ","$3,978 ",37%,Online
4644,West Gear,1185732,9/14/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$53.00 ,233,"$12,349 ","$5,310 ",43%,Online
4645,West Gear,1185732,9/15/2020,Southeast,Florida,Miami,Men's Apparel,$61.00 ,208,"$12,688 ","$6,217 ",49%,Online
4646,West Gear,1185732,9/16/2020,Southeast,Florida,Miami,Women's Apparel,$67.00 ,244,"$16,348 ","$10,626 ",65%,Online
4647,West Gear,1185732,9/17/2020,Southeast,Florida,Miami,Men's Street Footwear,$60.00 ,304,"$18,240 ","$10,397 ",57%,Online
4648,West Gear,1185732,9/18/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$55.00 ,252,"$13,860 ","$6,237 ",45%,Online
4649,West Gear,1185732,9/19/2020,Southeast,Florida,Miami,Women's Street Footwear,$53.00 ,231,"$12,243 ","$4,530 ",37%,Online
4650,Foot Locker,1185732,9/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$44.00 ,233,"$10,252 ","$4,101 ",40%,Online
4651,Foot Locker,1185732,9/21/2020,Southeast,Florida,Miami,Men's Apparel,$52.00 ,225,"$11,700 ","$5,265 ",45%,Online
4652,Foot Locker,1185732,9/22/2020,Southeast,Florida,Miami,Women's Apparel,$56.00 ,278,"$15,568 ","$9,496 ",61%,Online
4653,Foot Locker,1185732,9/23/2020,Southeast,Florida,Miami,Men's Street Footwear,$53.00 ,284,"$15,052 ","$8,279 ",55%,Online
4654,Foot Locker,1185732,9/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$46.00 ,255,"$11,730 ","$5,278 ",45%,Online
4655,Sports Direct,1185732,9/25/2020,Southeast,Florida,Miami,Women's Street Footwear,$41.00 ,225,"$9,225 ","$3,413 ",37%,Online
4656,Sports Direct,1185732,9/26/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$42.00 ,210,"$8,820 ","$3,793 ",43%,Online
4657,Sports Direct,1185732,9/27/2020,Southeast,Florida,Miami,Men's Apparel,$50.00 ,210,"$10,500 ","$5,250 ",50%,Online
4658,Sports Direct,1185732,9/28/2020,Southeast,Florida,Miami,Women's Apparel,$55.00 ,223,"$12,265 ","$7,727 ",63%,Online
4659,Sports Direct,1185732,9/29/2020,Southeast,Florida,Miami,Men's Street Footwear,$56.00 ,270,"$15,120 ","$9,072 ",60%,Online
4660,Sports Direct,1185732,9/30/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$47.00 ,215,"$10,105 ","$4,547 ",45%,Online
4661,Sports Direct,1185732,10/1/2020,Southeast,Florida,Miami,Women's Street Footwear,$47.00 ,203,"$9,541 ","$3,721 ",39%,Online
4662,Sports Direct,1185732,10/2/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$45.00 ,182,"$8,190 ","$3,604 ",44%,Online
4663,Sports Direct,1185732,10/3/2020,Southeast,Florida,Miami,Men's Apparel,$57.00 ,189,"$10,773 ","$5,387 ",50%,Online
4664,Sports Direct,1185732,10/4/2020,Southeast,Florida,Miami,Women's Apparel,$59.00 ,223,"$13,157 ","$8,552 ",65%,Online
4665,Sports Direct,1185732,10/5/2020,Southeast,Florida,Miami,Men's Street Footwear,$56.00 ,244,"$13,664 ","$7,925 ",58%,Online
4666,Sports Direct,1185732,10/6/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$49.00 ,224,"$10,976 ","$5,268 ",48%,Online
4667,Sports Direct,1185732,10/7/2020,Southeast,Florida,Miami,Women's Street Footwear,$46.00 ,224,"$10,304 ","$3,812 ",37%,Online
4668,Sports Direct,1185732,10/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$49.00 ,202,"$9,898 ","$4,355 ",44%,Online
4669,Sports Direct,1185732,10/9/2020,Southeast,Florida,Miami,Men's Apparel,$64.00 ,195,"$12,480 ","$6,240 ",50%,Online
4670,Sports Direct,1185732,10/10/2020,Southeast,Florida,Miami,Women's Apparel,$64.00 ,213,"$13,632 ","$8,179 ",60%,Online
4671,Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Street Footwear,$63.00 ,323,"$20,349 ","$11,395 ",56%,Online
4672,Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$51.00 ,254,"$12,954 ","$6,088 ",47%,Online
4673,Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Street Footwear,$52.00 ,248,"$12,896 ","$4,772 ",37%,Online
4674,Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$54.00 ,209,"$11,286 ","$4,853 ",43%,Online
4675,Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Men's Apparel,$60.00 ,202,"$12,120 ","$5,939 ",49%,Online
4676,Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Women's Apparel,$64.00 ,219,"$14,016 ","$8,830 ",63%,Online
4677,Foot Locker,1185732,10/17/2020,Southeast,Florida,Miami,Men's Street Footwear,$33.00 ,131,"$4,323 ","$1,945 ",45%,Online
4678,Foot Locker,1185732,10/18/2020,Southeast,Florida,Miami,Men's Athletic Footwear,$33.00 ,65,"$2,145 ",$858 ,40%,Online
4679,Foot Locker,1185732,10/19/2020,Southeast,Florida,Miami,Women's Street Footwear,$24.00 ,63,"$1,512 ",$665 ,44%,Online
4680,Foot Locker,1185732,10/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,$29.00 ,26,$754 ,$339 ,45%,Online
4681,Foot Locker,1185732,10/21/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$43.00 ,39,"$1,677 ",$755 ,45%,Online
4682,Foot Locker,1185732,10/22/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$32.00 ,65,"$2,080 ","$1,165 ",56%,Online
4683,Foot Locker,1185732,10/23/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$32.00 ,135,"$4,320 ","$1,944 ",45%,Online
4684,Foot Locker,1185732,10/24/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$34.00 ,38,"$1,292 ",$581 ,45%,Online
4685,Foot Locker,1185732,10/25/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$25.00 ,56,"$1,400 ",$588 ,42%,Online
4686,Foot Locker,1185732,10/26/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$27.00 ,20,$540 ,$254 ,47%,Online
4687,Foot Locker,1185732,10/27/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$41.00 ,44,"$1,804 ",$740 ,41%,Online
4688,Foot Locker,1185732,10/28/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$34.00 ,65,"$2,210 ","$1,216 ",55%,Online
4689,Foot Locker,1185732,10/29/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$39.00 ,116,"$4,524 ","$2,262 ",50%,Online
4690,Foot Locker,1185732,10/30/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$38.00 ,35,"$1,330 ",$532 ,40%,Online
4691,Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$29.00 ,53,"$1,537 ",$692 ,45%,Online
4692,Foot Locker,1185732,11/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$32.00 ,7,$224 ,$112 ,50%,Online
4693,Foot Locker,1185732,11/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$47.00 ,19,$893 ,$375 ,42%,Online
4694,Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$38.00 ,47,"$1,786 ",$982 ,55%,Online
4695,Foot Locker,1185732,11/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$36.00 ,120,"$4,320 ","$2,030 ",47%,Online
4696,Foot Locker,1185732,11/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$38.00 ,28,"$1,064 ",$447 ,42%,Online
4697,Foot Locker,1185732,11/6/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$29.00 ,26,$754 ,$332 ,44%,Online
4698,Foot Locker,1185732,11/7/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$32.00 ,7,$224 ,$112 ,50%,Online
4699,Foot Locker,1185732,11/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$47.00 ,14,$658 ,$263 ,40%,Online
4700,Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$36.00 ,53,"$1,908 ","$1,145 ",60%,Online
4701,Foot Locker,1185732,11/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$48.00 ,116,"$5,568 ","$2,617 ",47%,Online
4702,Foot Locker,1185732,11/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$44.00 ,44,"$1,936 ",$794 ,41%,Online
4703,Foot Locker,1185732,11/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$37.00 ,38,"$1,406 ",$619 ,44%,Online
4704,Foot Locker,1185732,11/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$36.00 ,13,$468 ,$229 ,49%,Online
4705,Foot Locker,1185732,11/14/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$50.00 ,20,"$1,000 ",$410 ,41%,Online
4706,Foot Locker,1185732,11/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$58.00 ,51,"$2,958 ","$1,745 ",59%,Online
4707,Foot Locker,1185732,11/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$44.00 ,106,"$4,664 ","$2,285 ",49%,Online
4708,Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$38.00 ,49,"$1,862 ",$763 ,41%,Online
4709,Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$33.00 ,47,"$1,551 ",$698 ,45%,Online
4710,Foot Locker,1185732,11/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$32.00 ,45,"$1,440 ",$677 ,47%,Online
4711,Foot Locker,1185732,11/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$49.00 ,45,"$2,205 ",$926 ,42%,Online
4712,Foot Locker,1185732,11/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$53.00 ,81,"$4,293 ","$2,404 ",56%,Online
4713,Foot Locker,1185732,11/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$49.00 ,160,"$7,840 ","$3,685 ",47%,Online
4714,Foot Locker,1185732,11/23/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$42.00 ,75,"$3,150 ","$1,417 ",45%,Online
4715,Foot Locker,1185732,11/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$36.00 ,63,"$2,268 ",$953 ,42%,Online
4716,Foot Locker,1185732,11/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$38.00 ,51,"$1,938 ",$930 ,48%,Online
4717,Foot Locker,1185732,11/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$49.00 ,58,"$2,842 ","$1,165 ",41%,Online
4718,Foot Locker,1185732,11/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$54.00 ,98,"$5,292 ","$2,911 ",55%,Online
4719,Foot Locker,1185732,11/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$47.00 ,137,"$6,439 ","$3,026 ",47%,Online
4720,Foot Locker,1185732,11/29/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$43.00 ,87,"$3,741 ","$1,534 ",41%,Online
4721,Foot Locker,1185732,11/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,$37.00 ,68,"$2,516 ","$1,006 ",40%,Online
4722,Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,$33.00 ,47,"$1,551 ",$760 ,49%,Online
4723,Foot Locker,1185732,12/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,$42.00 ,42,"$1,764 ",$723 ,41%,Online
4724,Foot Locker,1185732,12/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,$46.00 ,88,"$4,048 ","$2,307 ",57%,Online
4725,Foot Locker,1185732,12/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,$43.00 ,113,"$4,859 ","$2,332 ",48%,Online
4726,Foot Locker,1185732,12/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,$37.00 ,73,"$2,701 ","$1,215 ",45%,Online
